time,phase,gt_x,gt_y,gt_z,gt_yaw,cmd_lin,cmd_ang
51.500,outbound,-77.424,1.322,0.080,0.8275,-0.250,0.000
51.600,outbound,-77.440,1.303,0.081,0.8273,-0.250,0.000
51.700,outbound,-77.458,1.283,0.081,0.8281,-0.250,0.000
51.800,outbound,-77.477,1.264,0.081,0.8261,-0.250,0.000
51.900,outbound,-77.493,1.245,0.082,0.8273,-0.250,0.000
52.000,outbound,-77.512,1.227,0.082,0.8276,-0.250,0.000
52.100,outbound,-77.530,1.207,0.082,0.8282,-0.250,0.000
52.200,outbound,-77.547,1.188,0.083,0.8285,-0.250,0.000
52.300,outbound,-77.565,1.167,0.082,0.8280,-0.250,0.000
52.400,outbound,-77.582,1.149,0.084,0.8286,-0.250,0.000
52.500,outbound,-77.600,1.130,0.085,0.8273,-0.250,0.000
52.600,outbound,-77.618,1.110,0.084,0.8264,-0.250,0.000
52.700,outbound,-77.636,1.090,0.085,0.8267,-0.250,0.000
52.800,outbound,-77.648,1.078,0.085,0.8286,0.000,0.000
52.900,outbound,-77.649,1.076,0.085,0.8287,0.000,0.000
53.000,outbound,-77.650,1.075,0.085,0.8287,0.000,0.000
53.100,outbound,-77.651,1.074,0.085,0.8288,0.000,0.000
53.200,outbound,-77.652,1.073,0.085,0.8288,0.000,0.000
53.300,outbound,-77.653,1.072,0.085,0.8288,0.000,0.000
53.400,outbound,-77.654,1.070,0.085,0.8283,0.000,0.000
53.500,outbound,-77.654,1.071,0.085,0.8285,0.000,0.000
53.600,outbound,-77.654,1.071,0.085,0.8285,0.000,0.000
53.700,outbound,-77.654,1.071,0.085,0.8285,0.000,0.000
53.800,outbound,-77.654,1.071,0.085,0.8285,0.000,0.000
53.900,outbound,-77.654,1.071,0.085,0.8285,0.000,0.000
54.000,outbound,-77.650,1.076,0.086,0.8310,0.800,0.063
54.100,outbound,-77.618,1.112,0.084,0.8354,0.800,0.063
54.200,outbound,-77.566,1.166,0.084,0.8306,0.800,0.021
54.300,outbound,-77.512,1.227,0.083,0.8357,0.800,0.063
54.400,outbound,-77.456,1.290,0.081,0.8369,0.800,0.316
54.500,outbound,-77.401,1.352,0.081,0.8443,0.800,0.400
54.600,outbound,-77.347,1.416,0.077,0.8531,0.800,0.232
54.700,outbound,-77.294,1.477,0.078,0.8550,0.758,0.189
54.800,outbound,-77.242,1.538,0.076,0.8597,0.758,0.274
54.900,outbound,-77.188,1.598,0.075,0.8647,0.800,0.232
55.000,outbound,-77.138,1.659,0.074,0.8723,0.800,0.316
55.100,outbound,-77.085,1.722,0.072,0.8798,0.800,0.189
55.200,outbound,-77.032,1.787,0.071,0.8864,0.758,0.400
55.300,outbound,-76.981,1.851,0.070,0.8970,0.800,0.400
55.400,outbound,-76.930,1.915,0.069,0.9038,0.758,0.316
55.500,outbound,-76.883,1.979,0.066,0.9103,0.800,0.274
55.600,outbound,-76.834,2.042,0.064,0.9181,0.716,0.400
55.700,outbound,-76.787,2.102,0.062,0.9291,0.758,0.358
55.800,outbound,-76.740,2.165,0.063,0.9359,0.758,0.400
55.900,outbound,-76.692,2.231,0.060,0.9466,0.800,0.358
56.000,outbound,-76.646,2.295,0.058,0.9480,0.758,0.400
56.100,outbound,-76.600,2.357,0.055,0.9510,0.589,0.400
56.200,outbound,-76.559,2.415,0.054,0.9614,0.632,0.400
56.300,outbound,-76.519,2.470,0.053,0.9694,0.505,0.400
56.400,outbound,-76.489,2.513,0.051,0.9814,0.463,0.400
56.500,outbound,-76.468,2.544,0.049,0.9724,0.000,-0.400
56.600,outbound,-76.464,2.549,0.049,0.9681,0.000,-0.400
56.700,outbound,-76.464,2.549,0.049,0.9676,0.000,-0.400
56.800,outbound,-76.465,2.549,0.050,0.9665,0.000,-0.400
56.900,outbound,-76.465,2.549,0.050,0.9633,0.000,-0.400
57.000,outbound,-76.466,2.549,0.050,0.9556,0.000,-0.400
57.100,outbound,-76.467,2.548,0.050,0.9522,0.000,-0.400
57.200,outbound,-76.468,2.548,0.050,0.9426,0.000,-0.400
57.300,outbound,-76.467,2.549,0.050,0.9374,0.000,-0.400
57.400,outbound,-76.465,2.551,0.050,0.9347,0.000,-0.400
57.500,outbound,-76.465,2.552,0.050,0.9320,0.000,-0.400
57.600,outbound,-76.465,2.552,0.050,0.9292,0.000,-0.400
57.700,outbound,-76.465,2.552,0.050,0.9262,0.000,-0.400
57.800,outbound,-76.464,2.553,0.050,0.9233,0.000,-0.400
57.900,outbound,-76.464,2.554,0.050,0.9171,0.000,-0.400
58.000,outbound,-76.464,2.555,0.050,0.9067,0.000,-0.400
58.100,outbound,-76.465,2.556,0.050,0.8981,0.000,-0.400
58.200,outbound,-76.465,2.556,0.050,0.8959,0.000,-0.400
58.300,outbound,-76.466,2.556,0.050,0.8930,0.000,-0.400
58.400,outbound,-76.466,2.556,0.050,0.8898,0.000,-0.400
58.500,outbound,-76.467,2.556,0.050,0.8862,0.000,-0.400
58.600,outbound,-76.469,2.555,0.050,0.8819,0.000,-0.400
58.700,outbound,-76.471,2.556,0.050,0.8770,0.000,-0.400
58.800,outbound,-76.472,2.556,0.050,0.8715,0.000,-0.400
58.900,outbound,-76.474,2.556,0.050,0.8616,0.000,-0.400
59.000,outbound,-76.475,2.557,0.050,0.8525,0.000,-0.400
59.100,outbound,-76.475,2.557,0.050,0.8498,0.000,-0.400
59.200,outbound,-76.475,2.557,0.050,0.8437,0.000,-0.400
59.300,outbound,-76.476,2.558,0.050,0.8351,0.000,-0.400
59.400,outbound,-76.477,2.559,0.050,0.8255,0.000,-0.400
59.500,outbound,-76.479,2.560,0.050,0.8142,0.000,-0.400
59.600,outbound,-76.480,2.561,0.050,0.8021,0.000,-0.400
59.700,outbound,-76.480,2.561,0.050,0.7965,0.000,-0.400
59.800,outbound,-76.480,2.561,0.050,0.7938,0.000,-0.400
59.900,outbound,-76.480,2.561,0.050,0.7910,0.000,-0.400
60.000,outbound,-76.480,2.561,0.050,0.7880,0.000,-0.400
60.100,outbound,-76.481,2.561,0.050,0.7839,0.000,-0.400
60.200,outbound,-76.482,2.562,0.050,0.7792,0.000,-0.400
60.300,outbound,-76.482,2.563,0.049,0.7732,0.000,-0.400
60.400,outbound,-76.483,2.564,0.049,0.7659,0.000,-0.400
60.500,outbound,-76.482,2.566,0.049,0.7611,0.000,-0.400
60.600,outbound,-76.481,2.567,0.049,0.7548,0.000,-0.400
60.700,outbound,-76.480,2.569,0.049,0.7502,0.000,-0.400
60.800,outbound,-76.481,2.569,0.049,0.7416,0.000,-0.400
60.900,outbound,-76.481,2.570,0.050,0.7329,0.000,-0.400
61.000,outbound,-76.481,2.570,0.050,0.7241,0.000,-0.400
61.100,outbound,-76.481,2.571,0.050,0.7207,0.000,-0.400
61.200,outbound,-76.480,2.572,0.050,0.7188,0.000,-0.400
61.300,outbound,-76.479,2.573,0.050,0.7169,0.000,-0.400
61.400,outbound,-76.478,2.575,0.050,0.7153,0.000,-0.400
61.500,outbound,-76.477,2.575,0.050,0.7131,0.000,-0.400
61.600,outbound,-76.477,2.576,0.050,0.7114,0.000,-0.400
61.700,outbound,-76.477,2.576,0.050,0.7092,0.000,-0.400
61.800,outbound,-76.477,2.576,0.050,0.7070,0.000,-0.400
61.900,outbound,-76.478,2.575,0.050,0.7052,0.000,-0.400
62.000,outbound,-76.483,2.572,0.050,0.7062,-0.250,0.000
62.100,outbound,-76.501,2.557,0.049,0.7043,-0.250,0.000
62.200,outbound,-76.521,2.540,0.049,0.7056,-0.250,0.000
62.300,outbound,-76.540,2.523,0.051,0.7048,-0.250,0.000
62.400,outbound,-76.560,2.507,0.052,0.7053,-0.250,0.000
62.500,outbound,-76.579,2.489,0.052,0.7048,-0.250,0.000
62.600,outbound,-76.599,2.473,0.052,0.7054,-0.250,0.000
62.700,outbound,-76.619,2.455,0.053,0.7042,-0.250,0.000
62.800,outbound,-76.639,2.438,0.053,0.7039,-0.250,0.000
62.900,outbound,-76.659,2.422,0.054,0.7035,-0.250,0.000
63.000,outbound,-76.679,2.405,0.053,0.7041,-0.250,0.000
63.100,outbound,-76.697,2.389,0.055,0.7039,-0.250,0.000
63.200,outbound,-76.718,2.372,0.055,0.7047,-0.250,0.000
63.300,outbound,-76.739,2.355,0.056,0.7060,-0.250,0.000
63.400,outbound,-76.759,2.338,0.056,0.7044,-0.250,0.000
63.500,outbound,-76.778,2.321,0.057,0.7040,-0.250,0.000
63.600,outbound,-76.797,2.304,0.057,0.7054,-0.250,0.000
63.700,outbound,-76.818,2.287,0.057,0.7054,-0.250,0.000
63.800,outbound,-76.838,2.269,0.057,0.7069,-0.250,0.000
63.900,outbound,-76.857,2.253,0.059,0.7056,-0.250,0.000
64.000,outbound,-76.877,2.236,0.059,0.7062,-0.250,0.000
64.100,outbound,-76.896,2.219,0.060,0.7055,-0.250,0.000
64.200,outbound,-76.917,2.202,0.059,0.7057,-0.250,0.000
64.300,outbound,-76.938,2.185,0.059,0.7055,-0.250,0.000
64.400,outbound,-76.957,2.169,0.060,0.7061,-0.250,0.000
64.500,outbound,-76.977,2.152,0.062,0.7051,-0.250,0.000
64.600,outbound,-76.996,2.136,0.062,0.7051,-0.250,0.000
64.700,outbound,-77.015,2.118,0.063,0.7069,-0.250,0.000
64.800,outbound,-77.035,2.101,0.063,0.7075,-0.250,0.000
64.900,outbound,-77.054,2.084,0.063,0.7071,-0.250,0.000
65.000,outbound,-77.075,2.067,0.063,0.7077,-0.250,0.000
65.100,outbound,-77.094,2.050,0.064,0.7079,-0.250,0.000
65.200,outbound,-77.114,2.033,0.064,0.7081,-0.250,0.000
65.300,outbound,-77.133,2.016,0.065,0.7079,-0.250,0.000
65.400,outbound,-77.152,1.999,0.065,0.7099,-0.250,0.000
65.500,outbound,-77.172,1.983,0.065,0.7096,-0.250,0.000
65.600,outbound,-77.191,1.967,0.067,0.7081,-0.250,0.000
65.700,outbound,-77.210,1.949,0.067,0.7086,-0.250,0.000
65.800,outbound,-77.231,1.932,0.067,0.7089,-0.250,0.000
65.900,outbound,-77.250,1.915,0.067,0.7101,0.000,0.000
66.000,outbound,-77.246,1.917,0.067,0.7157,0.505,0.400
66.100,outbound,-77.216,1.944,0.067,0.7273,0.421,0.400
66.200,outbound,-77.183,1.977,0.065,0.7336,0.632,0.400
66.300,outbound,-77.139,2.017,0.066,0.7465,0.632,0.400
66.400,outbound,-77.091,2.063,0.063,0.7521,0.758,0.358
66.500,outbound,-77.038,2.116,0.062,0.7610,0.800,0.400
66.600,outbound,-76.981,2.173,0.060,0.7737,0.758,0.400
66.700,outbound,-76.924,2.231,0.059,0.7832,0.758,0.400
66.800,outbound,-76.869,2.288,0.057,0.7966,0.800,0.358
66.900,outbound,-76.814,2.345,0.055,0.8050,0.674,0.400
67.000,outbound,-76.764,2.400,0.053,0.8132,0.674,0.400
67.100,outbound,-76.716,2.450,0.053,0.8222,0.632,0.400
67.200,outbound,-76.671,2.500,0.050,0.8322,0.505,0.358
67.300,outbound,-76.636,2.539,0.050,0.8431,0.547,0.400
67.400,outbound,-76.605,2.572,0.049,0.8476,0.505,0.400
67.500,outbound,-76.573,2.610,0.048,0.8544,0.421,0.400
67.600,outbound,-76.543,2.643,0.047,0.8562,0.084,-0.021
67.700,outbound,-76.535,2.653,0.047,0.8480,0.042,-0.232
67.800,outbound,-76.533,2.654,0.047,0.8453,0.000,-0.400
67.900,outbound,-76.534,2.653,0.047,0.8421,0.000,-0.400
68.000,outbound,-76.531,2.659,0.047,0.8470,0.379,0.400
68.100,outbound,-76.517,2.675,0.045,0.8386,0.042,-0.063
68.200,outbound,-76.511,2.683,0.045,0.8402,0.126,0.358
68.300,outbound,-76.502,2.693,0.044,0.8457,0.126,0.358
68.400,outbound,-76.494,2.701,0.044,0.8433,0.042,-0.400
68.500,outbound,-76.493,2.703,0.044,0.8426,0.000,-0.274
68.600,outbound,-76.494,2.702,0.044,0.8423,0.000,-0.316
68.700,outbound,-76.496,2.700,0.044,0.8422,0.000,-0.316
68.800,outbound,-76.497,2.698,0.044,0.8380,0.042,-0.400
68.900,outbound,-76.495,2.701,0.044,0.8306,0.042,-0.400
69.000,outbound,-76.493,2.704,0.045,0.8268,0.000,-0.274
69.100,outbound,-76.493,2.704,0.045,0.8233,0.000,-0.274
69.200,outbound,-76.493,2.705,0.045,0.8200,0.000,-0.274
69.300,outbound,-76.491,2.707,0.045,0.8214,0.084,0.316
69.400,outbound,-76.488,2.710,0.044,0.8216,0.000,-0.232
69.500,outbound,-76.487,2.712,0.044,0.8192,0.000,-0.189
69.600,outbound,-76.485,2.713,0.044,0.8193,0.000,-0.189
69.700,outbound,-76.485,2.714,0.044,0.8191,0.000,-0.147
69.800,outbound,-76.484,2.714,0.044,0.8190,0.000,-0.147
69.900,outbound,-76.484,2.715,0.044,0.8189,0.000,-0.147
70.000,outbound,-76.483,2.715,0.044,0.8187,0.000,-0.147
70.100,outbound,-76.483,2.715,0.044,0.8186,0.000,-0.147
70.200,outbound,-76.483,2.716,0.044,0.8185,0.000,-0.147
70.300,outbound,-76.482,2.716,0.044,0.8185,0.000,-0.105
70.400,outbound,-76.482,2.716,0.044,0.8185,0.000,-0.105
70.500,outbound,-76.482,2.716,0.044,0.8185,0.000,-0.105
70.600,outbound,-76.482,2.716,0.044,0.8185,0.000,-0.105
70.700,outbound,-76.482,2.717,0.044,0.8185,0.000,-0.105
70.800,outbound,-76.482,2.717,0.044,0.8185,0.000,-0.105
70.900,outbound,-76.482,2.717,0.044,0.8185,0.000,-0.105
71.000,outbound,-76.481,2.717,0.044,0.8185,0.000,-0.105
71.100,outbound,-76.481,2.717,0.044,0.8185,0.000,-0.105
71.200,outbound,-76.481,2.717,0.044,0.8185,0.000,-0.105
71.300,outbound,-76.481,2.717,0.044,0.8185,0.000,-0.105
71.400,outbound,-76.481,2.718,0.044,0.8185,0.000,-0.105
71.500,outbound,-76.481,2.718,0.044,0.8185,0.000,-0.105
71.600,outbound,-76.481,2.718,0.044,0.8185,0.000,-0.105
71.700,outbound,-76.480,2.718,0.044,0.8185,0.000,-0.105
71.800,outbound,-76.480,2.718,0.044,0.8185,0.000,-0.105
71.900,outbound,-76.480,2.719,0.044,0.8185,0.000,-0.105
72.000,outbound,-76.480,2.719,0.044,0.8185,0.000,-0.105
72.100,outbound,-76.479,2.719,0.044,0.8185,0.000,-0.105
72.200,outbound,-76.479,2.719,0.044,0.8185,0.000,-0.105
72.300,outbound,-76.479,2.720,0.044,0.8186,0.000,-0.063
72.400,outbound,-76.478,2.720,0.044,0.8187,0.000,-0.063
72.500,outbound,-76.478,2.721,0.044,0.8187,0.000,-0.063
72.600,outbound,-76.477,2.722,0.044,0.8187,0.000,-0.063
72.700,outbound,-76.477,2.722,0.044,0.8187,0.000,-0.063
72.800,outbound,-76.476,2.723,0.044,0.8187,0.000,-0.063
72.900,outbound,-76.475,2.724,0.044,0.8187,0.000,-0.063
73.000,outbound,-76.474,2.725,0.044,0.8189,0.000,-0.021
73.100,outbound,-76.473,2.726,0.044,0.8189,0.000,-0.021
73.200,outbound,-76.472,2.727,0.043,0.8189,0.000,-0.021
73.300,outbound,-76.470,2.729,0.043,0.8189,0.000,-0.021
73.400,outbound,-76.469,2.731,0.043,0.8152,0.000,-0.400
73.500,outbound,-76.469,2.731,0.043,0.8151,-0.250,0.000
73.600,outbound,-76.484,2.715,0.045,0.8150,-0.250,0.000
73.700,outbound,-76.502,2.697,0.046,0.8142,-0.250,0.000
73.800,outbound,-76.521,2.677,0.045,0.8124,-0.250,0.000
73.900,outbound,-76.538,2.658,0.046,0.8124,-0.250,0.000
74.000,outbound,-76.556,2.639,0.046,0.8117,-0.250,0.000
74.100,outbound,-76.573,2.620,0.048,0.8147,-0.250,0.000
74.200,outbound,-76.591,2.602,0.048,0.8144,-0.250,0.000
74.300,outbound,-76.609,2.583,0.048,0.8143,-0.250,0.000
74.400,outbound,-76.626,2.563,0.049,0.8142,-0.250,0.000
74.500,outbound,-76.644,2.544,0.049,0.8137,-0.250,0.000
74.600,outbound,-76.663,2.526,0.050,0.8130,-0.250,0.000
74.700,outbound,-76.680,2.508,0.051,0.8122,-0.250,0.000
74.800,outbound,-76.697,2.489,0.051,0.8114,-0.250,0.000
74.900,outbound,-76.714,2.469,0.052,0.8114,-0.250,0.000
75.000,outbound,-76.733,2.451,0.052,0.8118,-0.250,0.000
75.100,outbound,-76.751,2.432,0.052,0.8118,-0.250,0.000
75.200,outbound,-76.768,2.414,0.054,0.8115,-0.250,0.000
75.300,outbound,-76.786,2.397,0.054,0.8125,-0.250,0.000
75.400,outbound,-76.804,2.377,0.055,0.8132,-0.250,0.000
75.500,outbound,-76.820,2.359,0.056,0.8113,-0.250,0.000
75.600,outbound,-76.840,2.339,0.054,0.8118,-0.250,0.000
75.700,outbound,-76.857,2.320,0.057,0.8123,-0.250,0.000
75.800,outbound,-76.875,2.302,0.057,0.8113,-0.250,0.000
75.900,outbound,-76.893,2.283,0.056,0.8106,-0.250,0.000
76.000,outbound,-76.911,2.264,0.058,0.8120,-0.250,0.000
76.100,outbound,-76.929,2.244,0.057,0.8126,-0.250,0.000
76.200,outbound,-76.946,2.225,0.059,0.8125,-0.250,0.000
76.300,outbound,-76.964,2.207,0.060,0.8132,-0.250,0.000
76.400,outbound,-76.982,2.188,0.059,0.8136,-0.250,0.000
76.500,outbound,-76.999,2.169,0.061,0.8127,-0.250,0.000
76.600,outbound,-77.018,2.150,0.061,0.8118,-0.250,0.000
76.700,outbound,-77.037,2.130,0.061,0.8130,-0.250,0.000
76.800,outbound,-77.053,2.113,0.062,0.8128,-0.250,0.000
76.900,outbound,-77.071,2.094,0.062,0.8130,-0.250,0.000
77.000,outbound,-77.088,2.075,0.064,0.8127,-0.250,0.000
77.100,outbound,-77.106,2.057,0.064,0.8142,-0.250,0.000
77.200,outbound,-77.125,2.037,0.063,0.8119,-0.250,0.000
77.300,outbound,-77.142,2.020,0.065,0.8122,-0.250,0.000
77.400,outbound,-77.158,2.002,0.066,0.8132,-0.250,0.000
77.500,outbound,-77.165,1.993,0.066,0.8202,0.758,0.400
77.600,outbound,-77.143,2.018,0.066,0.8251,0.758,0.400
77.700,outbound,-77.100,2.065,0.063,0.8377,0.800,0.358
77.800,outbound,-77.050,2.121,0.064,0.8426,0.758,0.400
77.900,outbound,-76.998,2.181,0.060,0.8576,0.800,0.358
78.000,outbound,-76.946,2.245,0.057,0.8666,0.800,0.400
78.100,outbound,-76.896,2.309,0.057,0.8701,0.758,0.316
78.200,outbound,-76.843,2.371,0.055,0.8794,0.716,0.274
78.300,outbound,-76.794,2.432,0.052,0.8849,0.800,0.400
78.400,outbound,-76.747,2.494,0.051,0.8955,0.674,0.400
78.500,outbound,-76.702,2.553,0.049,0.9073,0.632,0.400
78.600,outbound,-76.655,2.610,0.048,0.9183,0.505,0.400
78.700,outbound,-76.616,2.659,0.047,0.9272,0.379,0.358
78.800,outbound,-76.590,2.693,0.045,0.9344,0.168,0.400
78.900,outbound,-76.571,2.718,0.043,0.9424,0.295,0.358
79.000,outbound,-76.553,2.745,0.043,0.9519,0.084,0.358
79.100,outbound,-76.539,2.764,0.042,0.9596,0.042,-0.189
79.200,outbound,-76.532,2.776,0.041,0.9593,0.042,-0.274
79.300,outbound,-76.530,2.779,0.041,0.9576,0.042,-0.274
79.400,outbound,-76.528,2.782,0.041,0.9559,0.042,-0.232
79.500,outbound,-76.525,2.785,0.042,0.9536,0.042,-0.232
79.600,outbound,-76.523,2.786,0.042,0.9528,0.042,-0.189
79.700,outbound,-76.523,2.788,0.042,0.9529,0.042,-0.189
79.800,outbound,-76.522,2.789,0.042,0.9528,0.042,-0.189
79.900,outbound,-76.521,2.790,0.042,0.9524,0.042,-0.400
80.000,outbound,-76.520,2.793,0.042,0.9475,0.042,-0.400
80.100,outbound,-76.518,2.795,0.042,0.9398,0.042,-0.400
80.200,outbound,-76.516,2.798,0.042,0.9312,0.042,-0.400
80.300,outbound,-76.514,2.801,0.042,0.9270,0.042,-0.400
80.400,outbound,-76.512,2.804,0.042,0.9221,0.042,-0.400
80.500,outbound,-76.509,2.807,0.041,0.9166,0.042,-0.400
80.600,outbound,-76.507,2.811,0.041,0.9108,0.042,-0.400
80.700,outbound,-76.504,2.815,0.041,0.9022,0.042,-0.400
80.800,outbound,-76.502,2.821,0.040,0.8928,0.042,-0.400
80.900,outbound,-76.500,2.827,0.040,0.8813,0.042,-0.400
81.000,outbound,-76.500,2.829,0.040,0.8737,0.000,-0.400
81.100,outbound,-76.501,2.830,0.040,0.8664,0.042,-0.400
81.200,outbound,-76.495,2.838,0.041,0.8653,0.168,-0.189
81.300,outbound,-76.485,2.849,0.041,0.8636,0.126,0.189
81.400,outbound,-76.476,2.861,0.040,0.8652,0.126,0.063
81.500,outbound,-76.466,2.872,0.040,0.8649,0.126,-0.105
81.600,outbound,-76.455,2.885,0.039,0.8616,0.168,-0.400
81.700,outbound,-76.442,2.901,0.038,0.8569,0.126,-0.358
81.800,outbound,-76.428,2.916,0.038,0.8583,0.168,0.358
81.900,outbound,-76.415,2.932,0.037,0.8620,0.168,0.400
82.000,outbound,-76.404,2.945,0.037,0.8655,0.126,0.358
82.100,outbound,-76.391,2.961,0.037,0.8739,0.295,0.400
82.200,outbound,-76.372,2.985,0.036,0.8807,0.253,0.274
82.300,outbound,-76.347,3.016,0.035,0.8916,0.716,0.400
82.400,outbound,-76.310,3.065,0.034,0.9017,0.589,0.400
82.500,outbound,-76.271,3.116,0.032,0.9134,0.547,0.400
82.600,outbound,-76.237,3.161,0.029,0.9206,0.505,0.400
82.700,outbound,-76.208,3.201,0.028,0.9333,0.421,0.400
82.800,outbound,-76.180,3.238,0.028,0.9375,0.632,0.400
82.900,outbound,-76.145,3.287,0.025,0.9445,0.505,0.400
83.000,outbound,-76.111,3.333,0.023,0.9510,0.800,0.274
83.100,outbound,-76.073,3.390,0.024,0.9545,0.800,0.147
83.200,outbound,-76.025,3.457,0.020,0.9591,0.800,0.000
83.300,outbound,-75.974,3.527,0.016,0.9580,0.758,0.021
83.400,outbound,-75.929,3.590,0.014,0.9562,0.800,-0.063
83.500,outbound,-75.880,3.655,0.014,0.9543,0.758,-0.063
83.600,outbound,-75.834,3.720,0.011,0.9565,0.758,-0.189
83.700,outbound,-75.783,3.786,0.011,0.9490,0.758,-0.274
83.800,outbound,-75.734,3.853,0.009,0.9400,0.800,-0.232
83.900,outbound,-75.685,3.920,0.007,0.9274,0.800,-0.316
84.000,outbound,-75.635,3.985,0.006,0.9196,0.758,-0.358
84.100,outbound,-75.586,4.048,0.007,0.9106,0.800,-0.358
84.200,outbound,-75.537,4.112,0.004,0.8990,0.800,-0.400
84.300,outbound,-75.489,4.173,0.003,0.8960,0.758,-0.400
84.400,outbound,-75.440,4.235,-0.001,0.8899,0.800,-0.400
84.500,outbound,-75.386,4.296,0.000,0.8743,0.758,-0.400
84.600,outbound,-75.334,4.357,-0.001,0.8610,0.758,-0.400
84.700,outbound,-75.280,4.418,-0.002,0.8487,0.800,-0.400
84.800,outbound,-75.230,4.475,-0.001,0.8377,0.589,-0.400
84.900,outbound,-75.185,4.525,-0.001,0.8263,0.800,-0.400
85.000,outbound,-75.139,4.576,0.001,0.8180,0.758,-0.400
85.100,outbound,-75.090,4.626,0.000,0.8141,0.632,-0.400
85.200,outbound,-75.041,4.674,0.000,0.8030,0.758,-0.400
85.300,outbound,-74.988,4.729,0.001,0.7946,0.716,-0.400
85.400,outbound,-74.938,4.782,0.001,0.7827,0.632,-0.400
85.500,outbound,-74.894,4.825,0.001,0.7671,0.674,-0.400
85.600,outbound,-74.855,4.863,0.003,0.7607,0.084,-0.021
85.700,outbound,-74.834,4.880,0.001,0.7558,0.000,-0.400
85.800,outbound,-74.830,4.884,0.002,0.7497,0.000,-0.400
85.900,outbound,-74.831,4.882,0.001,0.7448,0.000,-0.400
86.000,outbound,-74.832,4.881,0.001,0.7387,0.000,-0.400
86.100,outbound,-74.831,4.881,0.001,0.7383,0.042,-0.063
86.200,outbound,-74.828,4.884,0.001,0.7379,0.042,-0.063
86.300,outbound,-74.826,4.886,0.001,0.7378,0.042,-0.021
86.400,outbound,-74.825,4.887,0.001,0.7379,0.042,-0.021
86.500,outbound,-74.823,4.889,0.002,0.7378,0.042,-0.021
86.600,outbound,-74.821,4.891,0.002,0.7369,0.000,-0.400
86.700,outbound,-74.821,4.891,0.001,0.7311,0.000,-0.400
86.800,outbound,-74.813,4.898,0.003,0.7281,0.042,-0.400
86.900,outbound,-74.803,4.906,0.002,0.7169,0.042,-0.400
87.000,outbound,-74.797,4.912,0.002,0.7116,0.421,-0.400
87.100,outbound,-74.783,4.924,0.003,0.7050,0.000,-0.147
87.200,outbound,-74.767,4.936,0.002,0.6959,0.800,-0.400
87.300,outbound,-74.722,4.972,0.002,0.6817,0.758,-0.400
87.400,outbound,-74.669,5.014,0.003,0.6662,0.800,-0.400
87.500,outbound,-74.614,5.059,0.002,0.6490,0.758,-0.400
87.600,outbound,-74.553,5.101,0.002,0.6330,0.632,-0.400
87.700,outbound,-74.495,5.140,0.003,0.6237,0.800,-0.400
87.800,outbound,-74.432,5.185,0.004,0.6128,0.758,-0.400
87.900,outbound,-74.370,5.227,0.003,0.6018,0.800,-0.400
88.000,outbound,-74.305,5.271,0.004,0.5939,0.758,-0.400
88.100,outbound,-74.240,5.317,0.006,0.5853,0.758,-0.400
88.200,outbound,-74.175,5.359,0.007,0.5778,0.800,-0.400
88.300,outbound,-74.111,5.397,0.009,0.5698,0.000,-0.400
88.400,outbound,-74.067,5.428,0.010,0.5573,0.000,-0.021
