time,phase,gt_x,gt_y,gt_z,gt_yaw,cmd_lin,cmd_ang
12.500,outbound,-89.103,-5.088,0.084,0.2971,0.758,0.126
12.600,outbound,-89.027,-5.064,0.084,0.2997,0.800,0.126
12.700,outbound,-88.948,-5.042,0.082,0.3052,0.758,0.126
12.800,outbound,-88.875,-5.019,0.083,0.3051,0.800,0.211
12.900,outbound,-88.799,-4.997,0.083,0.3103,0.800,0.295
13.000,outbound,-88.722,-4.972,0.084,0.3151,0.800,0.211
13.100,outbound,-88.643,-4.948,0.082,0.3204,0.800,0.126
13.200,outbound,-88.564,-4.921,0.082,0.3224,0.758,0.126
13.300,outbound,-88.487,-4.895,0.083,0.3270,0.758,0.126
13.400,outbound,-88.410,-4.870,0.082,0.3282,0.800,0.126
13.500,outbound,-88.331,-4.845,0.082,0.3293,0.716,0.126
13.600,outbound,-88.260,-4.819,0.081,0.3290,0.758,0.211
13.700,outbound,-88.184,-4.795,0.083,0.3329,0.800,0.211
13.800,outbound,-88.107,-4.768,0.083,0.3371,0.800,0.211
13.900,outbound,-88.030,-4.741,0.082,0.3400,0.758,0.211
14.000,outbound,-87.955,-4.716,0.083,0.3453,0.800,0.211
14.100,outbound,-87.879,-4.691,0.083,0.3468,0.758,0.295
14.200,outbound,-87.805,-4.665,0.084,0.3545,0.800,0.211
14.300,outbound,-87.728,-4.635,0.084,0.3623,0.758,0.211
14.400,outbound,-87.653,-4.606,0.083,0.3657,0.800,0.211
14.500,outbound,-87.577,-4.580,0.085,0.3713,0.800,0.211
14.600,outbound,-87.500,-4.553,0.085,0.3767,0.758,0.211
14.700,outbound,-87.425,-4.523,0.086,0.3776,0.800,0.295
14.800,outbound,-87.356,-4.496,0.087,0.3768,0.758,-0.295
14.900,outbound,-87.292,-4.472,0.087,0.3667,0.800,-0.211
15.000,outbound,-87.216,-4.444,0.088,0.3607,0.800,-0.211
15.100,outbound,-87.141,-4.418,0.089,0.3546,0.758,-0.295
15.200,outbound,-87.066,-4.393,0.089,0.3433,0.758,-0.295
15.300,outbound,-86.990,-4.367,0.091,0.3371,0.800,-0.211
15.400,outbound,-86.914,-4.344,0.090,0.3267,0.800,-0.295
15.500,outbound,-86.841,-4.319,0.091,0.3192,0.800,-0.295
15.600,outbound,-86.766,-4.294,0.092,0.3131,0.758,-0.379
15.700,outbound,-86.688,-4.271,0.092,0.2976,0.758,-0.379
15.800,outbound,-86.611,-4.250,0.091,0.2841,0.800,-0.211
15.900,outbound,-86.536,-4.229,0.093,0.2848,0.758,-0.211
16.000,outbound,-86.463,-4.208,0.092,0.2803,0.758,-0.211
16.100,outbound,-86.388,-4.186,0.094,0.2727,0.758,-0.211
16.200,outbound,-86.315,-4.163,0.093,0.2708,0.800,-0.126
16.300,outbound,-86.238,-4.142,0.094,0.2705,0.800,-0.126
16.400,outbound,-86.162,-4.122,0.092,0.2702,0.758,-0.126
16.500,outbound,-86.084,-4.105,0.094,0.2640,0.800,0.042
16.600,outbound,-86.002,-4.086,0.092,0.2672,0.800,0.042
16.700,outbound,-85.923,-4.063,0.092,0.2660,0.758,0.042
16.800,outbound,-85.845,-4.042,0.092,0.2649,0.758,0.000
16.900,outbound,-85.769,-4.025,0.092,0.2620,0.800,0.042
17.000,outbound,-85.692,-4.003,0.093,0.2677,0.800,-0.042
17.100,outbound,-85.617,-3.984,0.095,0.2666,0.800,-0.042
17.200,outbound,-85.539,-3.965,0.093,0.2713,0.758,-0.126
17.300,outbound,-85.462,-3.944,0.096,0.2654,0.758,-0.042
17.400,outbound,-85.385,-3.928,0.094,0.2618,0.800,-0.042
17.500,outbound,-85.307,-3.908,0.095,0.2545,0.800,-0.042
17.600,outbound,-85.229,-3.892,0.095,0.2501,0.800,-0.126
17.700,outbound,-85.152,-3.873,0.096,0.2509,0.758,-0.042
17.800,outbound,-85.074,-3.854,0.096,0.2450,0.800,-0.042
17.900,outbound,-84.995,-3.837,0.095,0.2420,0.800,0.000
18.000,outbound,-84.915,-3.820,0.095,0.2397,0.800,0.000
18.100,outbound,-84.836,-3.806,0.095,0.2371,0.800,0.042
18.200,outbound,-84.760,-3.786,0.096,0.2471,0.800,0.042
18.300,outbound,-84.681,-3.767,0.095,0.2500,0.800,0.042
18.400,outbound,-84.601,-3.747,0.095,0.2561,0.758,0.126
18.500,outbound,-84.522,-3.729,0.096,0.2616,0.758,0.126
18.600,outbound,-84.446,-3.710,0.094,0.2743,0.800,0.042
18.700,outbound,-84.370,-3.687,0.095,0.2759,0.800,0.000
18.800,outbound,-84.292,-3.664,0.094,0.2816,0.800,0.000
18.900,outbound,-84.215,-3.643,0.095,0.2798,0.800,-0.042
19.000,outbound,-84.136,-3.621,0.094,0.2793,0.800,0.042
19.100,outbound,-84.056,-3.600,0.094,0.2819,0.800,0.042
19.200,outbound,-83.978,-3.576,0.094,0.2811,0.800,0.000
19.300,outbound,-83.900,-3.554,0.094,0.2824,0.800,0.126
19.400,outbound,-83.824,-3.533,0.092,0.2832,0.800,0.126
19.500,outbound,-83.743,-3.508,0.093,0.2867,0.800,0.126
19.600,outbound,-83.663,-3.484,0.093,0.2871,0.800,0.126
19.700,outbound,-83.585,-3.461,0.093,0.2916,0.758,0.126
19.800,outbound,-83.507,-3.439,0.092,0.2916,0.800,0.000
19.900,outbound,-83.430,-3.418,0.091,0.2879,0.758,0.000
20.000,outbound,-83.350,-3.400,0.091,0.2858,0.800,0.126
20.100,outbound,-83.270,-3.376,0.092,0.2919,0.800,0.126
20.200,outbound,-83.191,-3.352,0.091,0.2937,0.758,0.126
20.300,outbound,-83.113,-3.328,0.090,0.3001,0.800,0.211
20.400,outbound,-83.035,-3.305,0.089,0.3060,0.800,0.126
20.500,outbound,-82.958,-3.278,0.089,0.3084,0.758,0.211
20.600,outbound,-82.881,-3.253,0.091,0.3187,0.758,0.211
20.700,outbound,-82.805,-3.228,0.090,0.3268,0.800,0.211
20.800,outbound,-82.725,-3.202,0.090,0.3335,0.800,0.211
20.900,outbound,-82.647,-3.175,0.088,0.3368,0.800,0.042
21.000,outbound,-82.569,-3.147,0.089,0.3373,0.758,0.126
21.100,outbound,-82.492,-3.121,0.088,0.3404,0.800,0.211
21.200,outbound,-82.422,-3.099,0.088,0.3489,0.800,-0.295
21.300,outbound,-82.349,-3.075,0.088,0.3406,0.758,-0.295
21.400,outbound,-82.273,-3.049,0.088,0.3330,0.758,-0.295
21.500,outbound,-82.196,-3.025,0.089,0.3263,0.800,-0.211
21.600,outbound,-82.120,-2.999,0.088,0.3242,0.800,-0.211
21.700,outbound,-82.045,-2.972,0.088,0.3221,0.758,-0.295
21.800,outbound,-81.970,-2.946,0.089,0.3190,0.758,-0.379
21.900,outbound,-81.895,-2.924,0.089,0.3004,0.800,-0.379
22.000,outbound,-81.815,-2.899,0.089,0.2863,0.800,-0.295
22.100,outbound,-81.737,-2.877,0.088,0.2803,0.800,-0.295
22.200,outbound,-81.657,-2.854,0.088,0.2731,0.758,-0.379
22.300,outbound,-81.579,-2.834,0.090,0.2672,0.800,-0.126
22.400,outbound,-81.501,-2.813,0.091,0.2650,0.800,-0.126
22.500,outbound,-81.424,-2.793,0.090,0.2617,0.800,-0.211
22.600,outbound,-81.348,-2.774,0.091,0.2559,0.758,-0.211
22.700,outbound,-81.272,-2.751,0.091,0.2480,0.758,-0.211
22.800,outbound,-81.194,-2.734,0.092,0.2494,0.800,-0.126
22.900,outbound,-81.114,-2.714,0.092,0.2412,0.800,-0.211
23.000,outbound,-81.035,-2.694,0.091,0.2348,0.800,-0.126
23.100,outbound,-80.958,-2.677,0.093,0.2263,0.758,-0.126
23.200,outbound,-80.879,-2.657,0.092,0.2258,0.758,-0.126
23.300,outbound,-80.802,-2.641,0.094,0.2180,0.800,-0.211
23.400,outbound,-80.721,-2.625,0.093,0.2143,0.800,-0.211
23.500,outbound,-80.641,-2.609,0.092,0.2095,0.800,-0.295
23.600,outbound,-80.562,-2.595,0.093,0.2024,0.758,-0.295
23.700,outbound,-80.484,-2.582,0.090,0.2015,0.800,-0.211
23.800,outbound,-80.405,-2.566,0.089,0.1957,0.800,-0.211
23.900,outbound,-80.324,-2.551,0.088,0.1885,0.800,-0.211
24.000,outbound,-80.246,-2.536,0.087,0.1899,0.800,-0.126
24.100,outbound,-80.169,-2.522,0.089,0.1857,0.758,-0.126
24.200,outbound,-80.089,-2.507,0.087,0.1844,0.758,-0.126
24.300,outbound,-80.010,-2.493,0.086,0.1795,0.800,-0.042
24.400,outbound,-79.930,-2.480,0.087,0.1779,0.800,-0.042
24.500,outbound,-79.849,-2.464,0.085,0.1775,0.800,-0.126
24.600,outbound,-79.770,-2.451,0.085,0.1757,0.758,-0.126
24.700,outbound,-79.690,-2.438,0.086,0.1740,0.758,-0.042
24.800,outbound,-79.611,-2.425,0.086,0.1684,0.800,-0.042
24.900,outbound,-79.531,-2.412,0.087,0.1675,0.800,-0.042
25.000,outbound,-79.452,-2.398,0.088,0.1658,0.758,-0.042
25.100,outbound,-79.373,-2.386,0.087,0.1655,0.758,-0.042
25.200,outbound,-79.295,-2.374,0.089,0.1681,0.758,-0.042
25.300,outbound,-79.219,-2.360,0.088,0.1681,0.800,0.000
25.400,outbound,-79.139,-2.346,0.089,0.1658,0.800,-0.042
25.500,outbound,-79.058,-2.333,0.089,0.1645,0.758,0.000
25.600,outbound,-78.978,-2.318,0.090,0.1661,0.758,-0.042
25.700,outbound,-78.901,-2.307,0.090,0.1671,0.800,0.042
25.800,outbound,-78.821,-2.293,0.090,0.1691,0.800,0.042
25.900,outbound,-78.740,-2.279,0.091,0.1712,0.758,0.042
26.000,outbound,-78.660,-2.267,0.090,0.1720,0.800,0.126
26.100,outbound,-78.580,-2.254,0.092,0.1753,0.800,0.126
26.200,outbound,-78.500,-2.240,0.092,0.1842,0.800,0.126
26.300,outbound,-78.420,-2.225,0.093,0.1886,0.800,0.042
26.400,outbound,-78.342,-2.214,0.092,0.1919,0.758,0.042
26.500,outbound,-78.262,-2.198,0.093,0.1923,0.800,0.126
26.600,outbound,-78.184,-2.183,0.091,0.2004,0.800,0.126
26.700,outbound,-78.107,-2.166,0.090,0.2018,0.758,0.126
26.800,outbound,-78.027,-2.152,0.091,0.2055,0.800,0.126
26.900,outbound,-77.947,-2.136,0.091,0.2052,0.800,0.211
27.000,outbound,-77.867,-2.119,0.092,0.2099,0.800,0.126
27.100,outbound,-77.789,-2.102,0.093,0.2091,0.758,0.211
27.200,outbound,-77.710,-2.086,0.093,0.2132,0.800,0.295
27.300,outbound,-77.632,-2.069,0.093,0.2163,0.000,0.000
27.400,outbound,-77.569,-2.055,0.095,0.2097,0.800,0.379
27.500,outbound,-77.498,-2.040,0.095,0.2130,0.800,0.295
27.600,outbound,-77.417,-2.023,0.093,0.2180,0.758,0.379
27.700,outbound,-77.340,-2.005,0.095,0.2194,0.800,0.379
27.800,outbound,-77.261,-1.989,0.094,0.2248,0.800,0.379
27.900,outbound,-77.179,-1.972,0.096,0.2327,0.758,0.211
28.000,outbound,-77.103,-1.958,0.096,0.2319,0.800,0.211
28.100,outbound,-77.025,-1.939,0.099,0.2355,0.800,0.295
28.200,outbound,-76.947,-1.921,0.099,0.2366,0.800,0.295
28.300,outbound,-76.873,-1.901,0.097,0.2493,0.800,0.463
28.400,outbound,-76.794,-1.881,0.100,0.2543,0.800,0.463
28.500,outbound,-76.717,-1.863,0.101,0.2502,0.800,0.379
28.600,outbound,-76.641,-1.845,0.101,0.2561,0.800,0.463
28.700,outbound,-76.562,-1.822,0.100,0.2787,0.800,0.547
28.800,outbound,-76.482,-1.799,0.100,0.2901,0.758,0.547
28.900,outbound,-76.405,-1.777,0.100,0.3000,0.800,0.632
29.000,outbound,-76.330,-1.757,0.101,0.3067,0.758,0.632
29.100,outbound,-76.253,-1.735,0.100,0.3194,0.800,0.547
29.200,outbound,-76.178,-1.709,0.101,0.3351,0.800,0.463
29.300,outbound,-76.101,-1.684,0.102,0.3461,0.800,0.547
29.400,outbound,-76.023,-1.657,0.102,0.3628,0.800,0.547
29.500,outbound,-75.945,-1.628,0.101,0.3760,0.800,0.463
29.600,outbound,-75.870,-1.598,0.102,0.3868,0.800,0.379
29.700,outbound,-75.794,-1.565,0.101,0.3993,0.800,0.295
29.800,outbound,-75.718,-1.532,0.102,0.4058,0.800,0.379
29.900,outbound,-75.643,-1.501,0.102,0.4132,0.800,0.211
30.000,outbound,-75.566,-1.469,0.101,0.4174,0.800,0.126
30.100,outbound,-75.490,-1.437,0.102,0.4225,0.800,0.126
30.200,outbound,-75.414,-1.403,0.101,0.4231,0.800,0.126
30.300,outbound,-75.339,-1.367,0.101,0.4275,0.758,0.126
30.400,outbound,-75.266,-1.334,0.102,0.4305,0.800,0.042
30.500,outbound,-75.191,-1.300,0.101,0.4342,0.758,0.042
30.600,outbound,-75.118,-1.267,0.103,0.4358,0.758,-0.042
30.700,outbound,-75.045,-1.233,0.102,0.4328,0.758,-0.211
30.800,outbound,-74.972,-1.200,0.101,0.4217,0.800,-0.295
30.900,outbound,-74.898,-1.169,0.100,0.4087,0.800,-0.295
31.000,outbound,-74.824,-1.137,0.101,0.4012,0.800,-0.295
31.100,outbound,-74.749,-1.105,0.101,0.3911,0.758,-0.295
31.200,outbound,-74.674,-1.077,0.101,0.3847,0.758,-0.379
31.300,outbound,-74.599,-1.050,0.102,0.3663,0.800,-0.379
31.400,outbound,-74.522,-1.026,0.103,0.3544,0.800,-0.379
31.500,outbound,-74.446,-1.001,0.102,0.3461,0.758,-0.379
31.600,outbound,-74.372,-0.974,0.102,0.3353,0.800,-0.379
31.700,outbound,-74.294,-0.949,0.103,0.3265,0.800,-0.379
31.800,outbound,-74.216,-0.924,0.101,0.3116,0.800,-0.547
31.900,outbound,-74.138,-0.900,0.102,0.2927,0.758,-0.547
32.000,outbound,-74.061,-0.879,0.103,0.2798,0.800,-0.547
32.100,outbound,-73.984,-0.859,0.102,0.2700,0.800,-0.547
32.200,outbound,-73.907,-0.837,0.103,0.2488,0.758,-0.632
32.300,outbound,-73.831,-0.819,0.102,0.2281,0.800,-0.211
32.400,outbound,-73.754,-0.802,0.102,0.2248,0.758,-0.211
32.500,outbound,-73.675,-0.784,0.102,0.2202,0.758,-0.211
32.600,outbound,-73.596,-0.767,0.103,0.2124,0.758,-0.211
32.700,outbound,-73.517,-0.751,0.102,0.2067,0.800,-0.295
32.800,outbound,-73.438,-0.736,0.101,0.2011,0.800,-0.295
32.900,outbound,-73.358,-0.720,0.101,0.1917,0.800,-0.295
33.000,outbound,-73.277,-0.706,0.101,0.1856,0.758,-0.295
33.100,outbound,-73.197,-0.694,0.101,0.1742,0.800,-0.295
33.200,outbound,-73.117,-0.679,0.102,0.1660,0.800,-0.295
33.300,outbound,-73.038,-0.667,0.102,0.1586,0.800,-0.295
33.400,outbound,-72.958,-0.655,0.101,0.1533,0.800,-0.295
33.500,outbound,-72.888,-0.644,0.101,0.1520,0.758,-0.295
33.600,outbound,-72.819,-0.635,0.102,0.1552,0.800,-0.295
33.700,outbound,-72.742,-0.626,0.102,0.1490,0.800,-0.295
33.800,outbound,-72.663,-0.615,0.101,0.1392,0.758,-0.295
33.900,outbound,-72.584,-0.604,0.102,0.1260,0.800,-0.295
34.000,outbound,-72.505,-0.594,0.102,0.1247,0.800,-0.295
34.100,outbound,-72.426,-0.583,0.102,0.1203,0.800,-0.126
34.200,outbound,-72.345,-0.573,0.101,0.1216,0.800,-0.126
34.300,outbound,-72.262,-0.564,0.101,0.1138,0.758,-0.126
34.400,outbound,-72.182,-0.557,0.102,0.1100,0.758,-0.126
34.500,outbound,-72.104,-0.549,0.102,0.1110,0.758,-0.126
34.600,outbound,-72.026,-0.541,0.102,0.1033,0.800,-0.126
34.700,outbound,-71.945,-0.535,0.101,0.1016,0.800,-0.126
34.800,outbound,-71.864,-0.526,0.102,0.0961,0.800,-0.126
34.900,outbound,-71.783,-0.517,0.102,0.0938,0.758,-0.126
35.000,outbound,-71.702,-0.509,0.102,0.0898,0.758,-0.126
35.100,outbound,-71.621,-0.502,0.101,0.0885,0.800,-0.126
35.200,outbound,-71.541,-0.493,0.102,0.0847,0.800,-0.126
35.300,outbound,-71.461,-0.486,0.102,0.0806,0.758,-0.211
35.400,outbound,-71.380,-0.481,0.101,0.0744,0.800,-0.211
35.500,outbound,-71.300,-0.474,0.101,0.0718,0.800,-0.126
35.600,outbound,-71.218,-0.469,0.101,0.0664,0.800,-0.211
35.700,outbound,-71.137,-0.464,0.101,0.0578,0.800,-0.126
35.800,outbound,-71.056,-0.461,0.102,0.0546,0.758,-0.211
35.900,outbound,-70.976,-0.458,0.101,0.0469,0.800,-0.126
36.000,outbound,-70.895,-0.456,0.101,0.0469,0.758,-0.126
36.100,outbound,-70.817,-0.452,0.101,0.0461,0.800,-0.126
36.200,outbound,-70.735,-0.447,0.101,0.0449,0.800,-0.126
36.300,outbound,-70.652,-0.445,0.101,0.0428,0.758,-0.126
36.400,outbound,-70.574,-0.441,0.100,0.0385,0.758,-0.211
36.500,outbound,-70.493,-0.437,0.100,0.0343,0.758,-0.126
36.600,outbound,-70.412,-0.435,0.100,0.0305,0.800,-0.126
36.700,outbound,-70.331,-0.435,0.100,0.0306,0.800,-0.126
36.800,outbound,-70.249,-0.432,0.100,0.0222,0.800,-0.126
36.900,outbound,-70.167,-0.431,0.099,0.0169,0.758,-0.126
37.000,outbound,-70.085,-0.430,0.100,0.0136,0.800,-0.126
37.100,outbound,-70.004,-0.430,0.099,0.0083,0.800,-0.126
37.200,outbound,-69.923,-0.433,0.099,0.0041,0.800,-0.126
37.300,outbound,-69.842,-0.435,0.099,0.0033,0.800,-0.126
37.400,outbound,-69.763,-0.436,0.099,-0.0040,0.758,-0.126
37.500,outbound,-69.682,-0.436,0.100,-0.0067,0.758,-0.126
37.600,outbound,-69.601,-0.438,0.100,-0.0085,0.800,-0.126
37.700,outbound,-69.520,-0.441,0.100,-0.0105,0.758,-0.126
37.800,outbound,-69.440,-0.441,0.100,-0.0146,0.800,-0.126
37.900,outbound,-69.356,-0.441,0.101,-0.0119,0.758,-0.126
38.000,outbound,-69.276,-0.441,0.101,-0.0135,0.800,-0.126
38.100,outbound,-69.196,-0.442,0.100,-0.0188,0.758,-0.126
38.200,outbound,-69.117,-0.444,0.101,-0.0203,0.800,-0.126
38.300,outbound,-69.037,-0.446,0.102,-0.0264,0.800,-0.126
38.400,outbound,-68.955,-0.450,0.103,-0.0283,0.758,-0.042
38.500,outbound,-68.877,-0.456,0.101,-0.0311,0.758,-0.042
38.600,outbound,-68.798,-0.459,0.102,-0.0288,0.758,-0.042
38.700,outbound,-68.720,-0.462,0.101,-0.0330,0.758,-0.042
38.800,outbound,-68.639,-0.465,0.104,-0.0325,0.800,-0.042
38.900,outbound,-68.560,-0.466,0.102,-0.0290,0.758,-0.042
39.000,outbound,-68.484,-0.468,0.103,-0.0371,0.758,-0.042
39.100,outbound,-68.403,-0.470,0.103,-0.0403,0.800,-0.042
39.200,outbound,-68.322,-0.473,0.101,-0.0392,0.800,-0.042
