time,phase,gt_x,gt_y,gt_z,gt_yaw,cmd_lin,cmd_ang
12.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
12.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
12.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
12.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
12.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
13.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
13.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
13.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
13.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
13.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
13.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
13.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
13.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
13.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
13.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
14.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
14.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
14.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
14.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
14.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
14.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
14.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
14.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
14.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
14.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
15.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
15.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
15.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
15.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
15.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
15.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
15.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
15.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
15.800,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
15.900,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
16.000,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
16.100,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
16.200,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
16.300,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
16.400,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
16.500,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
16.600,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
16.700,outbound,-94.959,-6.007,0.086,0.0653,0.000,0.000
16.800,outbound,-94.942,-6.006,0.088,0.0553,0.800,-0.063
16.900,outbound,-94.884,-6.003,0.088,0.0503,0.758,0.063
17.000,outbound,-94.805,-6.001,0.087,0.0491,0.800,-0.021
17.100,outbound,-94.723,-5.997,0.087,0.0485,0.800,0.063
17.200,outbound,-94.641,-5.994,0.086,0.0468,0.800,0.063
17.300,outbound,-94.563,-5.991,0.088,0.0411,0.758,0.063
17.400,outbound,-94.481,-5.987,0.086,0.0425,0.758,0.063
17.500,outbound,-94.400,-5.985,0.087,0.0408,0.800,0.063
17.600,outbound,-94.319,-5.982,0.087,0.0414,0.800,0.063
17.700,outbound,-94.236,-5.980,0.085,0.0409,0.800,0.063
17.800,outbound,-94.160,-5.978,0.087,0.0448,0.758,0.147
17.900,outbound,-94.082,-5.981,0.088,0.0516,0.800,0.189
18.000,outbound,-94.003,-5.979,0.089,0.0543,0.800,0.147
18.100,outbound,-93.921,-5.975,0.086,0.0612,0.800,0.147
18.200,outbound,-93.844,-5.969,0.086,0.0623,0.758,0.147
18.300,outbound,-93.764,-5.964,0.087,0.0663,0.800,0.232
18.400,outbound,-93.683,-5.959,0.086,0.0710,0.800,0.232
18.500,outbound,-93.601,-5.957,0.087,0.0681,0.800,0.274
18.600,outbound,-93.521,-5.957,0.087,0.0726,0.758,0.274
18.700,outbound,-93.442,-5.950,0.086,0.0733,0.758,0.232
18.800,outbound,-93.364,-5.947,0.087,0.0810,0.800,0.274
18.900,outbound,-93.285,-5.944,0.089,0.0848,0.800,0.274
19.000,outbound,-93.204,-5.939,0.089,0.0954,0.758,0.274
19.100,outbound,-93.124,-5.934,0.087,0.0993,0.800,0.358
19.200,outbound,-93.041,-5.926,0.089,0.1109,0.800,0.358
19.300,outbound,-92.958,-5.919,0.087,0.1230,0.800,0.316
19.400,outbound,-92.877,-5.908,0.088,0.1321,0.758,0.400
19.500,outbound,-92.795,-5.899,0.089,0.1427,0.800,0.400
19.600,outbound,-92.712,-5.887,0.089,0.1598,0.800,0.400
19.700,outbound,-92.636,-5.876,0.088,0.1680,0.716,0.400
19.800,outbound,-92.559,-5.866,0.089,0.1798,0.800,0.400
19.900,outbound,-92.478,-5.851,0.089,0.1903,0.000,0.189
20.000,outbound,-92.410,-5.840,0.090,0.1886,0.758,0.147
20.100,outbound,-92.337,-5.828,0.090,0.1884,0.800,0.189
20.200,outbound,-92.263,-5.809,0.090,0.1971,0.800,0.232
20.300,outbound,-92.185,-5.796,0.090,0.2017,0.758,0.189
20.400,outbound,-92.106,-5.781,0.090,0.2059,0.800,0.105
20.500,outbound,-92.025,-5.767,0.091,0.2029,0.758,0.105
20.600,outbound,-91.945,-5.754,0.090,0.2075,0.800,0.147
20.700,outbound,-91.866,-5.741,0.091,0.2107,0.800,0.147
20.800,outbound,-91.786,-5.728,0.090,0.2219,0.800,0.274
20.900,outbound,-91.706,-5.711,0.090,0.2297,0.800,0.274
21.000,outbound,-91.626,-5.697,0.089,0.2462,0.758,0.274
21.100,outbound,-91.548,-5.679,0.091,0.2551,0.800,0.316
21.200,outbound,-91.469,-5.655,0.090,0.2658,0.800,0.316
21.300,outbound,-91.388,-5.634,0.089,0.2725,0.800,0.358
21.400,outbound,-91.309,-5.613,0.089,0.2797,0.758,0.358
21.500,outbound,-91.230,-5.590,0.090,0.2901,0.800,0.316
21.600,outbound,-91.152,-5.565,0.089,0.3017,0.800,0.358
21.700,outbound,-91.072,-5.541,0.088,0.3123,0.800,0.232
21.800,outbound,-90.992,-5.518,0.090,0.3180,0.800,0.274
21.900,outbound,-90.914,-5.491,0.088,0.3251,0.800,0.232
22.000,outbound,-90.835,-5.464,0.089,0.3302,0.800,0.232
22.100,outbound,-90.757,-5.439,0.089,0.3325,0.758,0.189
22.200,outbound,-90.680,-5.414,0.088,0.3371,0.800,0.147
22.300,outbound,-90.605,-5.387,0.088,0.3437,0.800,0.189
22.400,outbound,-90.527,-5.361,0.087,0.3458,0.758,0.232
22.500,outbound,-90.451,-5.336,0.087,0.3487,0.758,0.358
22.600,outbound,-90.375,-5.308,0.086,0.3611,0.800,0.400
22.700,outbound,-90.299,-5.279,0.087,0.3739,0.800,0.316
22.800,outbound,-90.223,-5.250,0.086,0.3773,0.758,0.316
22.900,outbound,-90.149,-5.222,0.087,0.3907,0.800,0.232
23.000,outbound,-90.075,-5.189,0.087,0.3977,0.758,0.232
23.100,outbound,-90.000,-5.159,0.086,0.4019,0.800,0.274
23.200,outbound,-89.925,-5.127,0.085,0.4091,0.800,0.316
23.300,outbound,-89.852,-5.092,0.087,0.4191,0.758,0.358
23.400,outbound,-89.780,-5.059,0.086,0.4306,0.800,0.358
23.500,outbound,-89.704,-5.025,0.086,0.4411,0.758,0.400
23.600,outbound,-89.633,-4.991,0.087,0.4522,0.800,0.358
23.700,outbound,-89.560,-4.958,0.086,0.4581,0.758,0.400
23.800,outbound,-89.487,-4.923,0.085,0.4701,0.758,0.316
23.900,outbound,-89.415,-4.885,0.086,0.4792,0.758,0.274
24.000,outbound,-89.343,-4.849,0.087,0.4911,0.800,0.274
24.100,outbound,-89.270,-4.811,0.087,0.5000,0.758,0.274
24.200,outbound,-89.197,-4.776,0.087,0.5126,0.758,0.358
24.300,outbound,-89.130,-4.740,0.087,0.5193,0.800,0.400
24.400,outbound,-89.061,-4.699,0.086,0.5289,0.758,0.358
24.500,outbound,-88.994,-4.659,0.087,0.5403,0.800,0.400
24.600,outbound,-88.923,-4.616,0.087,0.5526,0.800,0.274
24.700,outbound,-88.851,-4.572,0.086,0.5597,0.800,0.232
24.800,outbound,-88.780,-4.530,0.086,0.5667,0.758,0.189
24.900,outbound,-88.712,-4.489,0.088,0.5731,0.800,0.232
25.000,outbound,-88.645,-4.445,0.088,0.5830,0.758,0.232
25.100,outbound,-88.579,-4.404,0.088,0.5934,0.758,0.274
25.200,outbound,-88.515,-4.359,0.087,0.6029,0.800,0.274
25.300,outbound,-88.445,-4.314,0.087,0.6105,0.758,0.274
25.400,outbound,-88.379,-4.267,0.087,0.6127,0.800,0.316
25.500,outbound,-88.314,-4.223,0.088,0.6234,0.800,0.400
25.600,outbound,-88.248,-4.174,0.088,0.6380,0.800,0.274
25.700,outbound,-88.183,-4.125,0.088,0.6438,0.758,0.274
25.800,outbound,-88.118,-4.078,0.090,0.6584,0.800,0.274
25.900,outbound,-88.057,-4.026,0.089,0.6654,0.800,0.358
26.000,outbound,-87.992,-3.976,0.092,0.6763,0.758,0.316
26.100,outbound,-87.930,-3.927,0.090,0.6837,0.800,0.316
26.200,outbound,-87.869,-3.871,0.090,0.6847,0.800,0.274
26.300,outbound,-87.809,-3.821,0.090,0.6925,0.800,0.358
26.400,outbound,-87.749,-3.769,0.090,0.7034,0.800,0.400
26.500,outbound,-87.685,-3.719,0.091,0.7065,0.000,0.147
26.600,outbound,-87.643,-3.686,0.089,0.6968,0.800,-0.063
26.700,outbound,-87.595,-3.643,0.091,0.7058,0.800,-0.021
26.800,outbound,-87.536,-3.592,0.090,0.7115,0.800,-0.105
26.900,outbound,-87.472,-3.539,0.091,0.7066,0.800,-0.147
27.000,outbound,-87.411,-3.486,0.091,0.7034,0.800,0.063
27.100,outbound,-87.348,-3.434,0.092,0.7040,0.800,0.000
27.200,outbound,-87.285,-3.382,0.093,0.7046,0.800,-0.063
27.300,outbound,-87.222,-3.334,0.092,0.7066,0.800,-0.063
27.400,outbound,-87.160,-3.281,0.092,0.7111,0.800,-0.147
27.500,outbound,-87.098,-3.227,0.092,0.7079,0.800,-0.021
27.600,outbound,-87.037,-3.175,0.094,0.7089,0.758,-0.021
27.700,outbound,-86.975,-3.123,0.093,0.7102,0.800,-0.021
27.800,outbound,-86.912,-3.073,0.094,0.7057,0.800,-0.021
27.900,outbound,-86.848,-3.020,0.094,0.7077,0.800,0.063
28.000,outbound,-86.785,-2.970,0.092,0.7101,0.800,-0.021
28.100,outbound,-86.722,-2.920,0.095,0.7104,0.800,-0.063
28.200,outbound,-86.660,-2.867,0.095,0.7084,0.800,-0.147
28.300,outbound,-86.598,-2.814,0.096,0.7098,0.800,-0.232
28.400,outbound,-86.534,-2.762,0.095,0.7076,0.758,-0.189
28.500,outbound,-86.472,-2.710,0.094,0.6997,0.758,-0.316
28.600,outbound,-86.410,-2.661,0.096,0.6931,0.800,-0.316
28.700,outbound,-86.348,-2.610,0.095,0.6860,0.800,-0.147
28.800,outbound,-86.285,-2.558,0.097,0.6809,0.800,-0.189
28.900,outbound,-86.222,-2.506,0.097,0.6774,0.758,-0.232
29.000,outbound,-86.159,-2.455,0.097,0.6725,0.758,-0.274
29.100,outbound,-86.094,-2.406,0.096,0.6663,0.758,-0.400
29.200,outbound,-86.030,-2.355,0.096,0.6563,0.800,-0.232
29.300,outbound,-85.966,-2.306,0.097,0.6555,0.758,-0.274
29.400,outbound,-85.903,-2.257,0.096,0.6505,0.758,-0.358
29.500,outbound,-85.838,-2.210,0.096,0.6406,0.800,-0.400
29.600,outbound,-85.774,-2.163,0.096,0.6359,0.800,-0.105
29.700,outbound,-85.708,-2.114,0.098,0.6328,0.800,-0.147
29.800,outbound,-85.641,-2.064,0.097,0.6310,0.800,-0.232
29.900,outbound,-85.572,-2.017,0.095,0.6217,0.758,-0.274
30.000,outbound,-85.504,-1.969,0.096,0.6118,0.758,-0.316
30.100,outbound,-85.438,-1.921,0.094,0.6036,0.758,-0.358
30.200,outbound,-85.372,-1.874,0.095,0.6007,0.800,-0.400
30.300,outbound,-85.304,-1.828,0.094,0.5920,0.758,-0.400
30.400,outbound,-85.235,-1.788,0.092,0.5773,0.758,-0.400
30.500,outbound,-85.170,-1.745,0.092,0.5683,0.632,-0.400
30.600,outbound,-85.111,-1.708,0.092,0.5567,0.800,-0.400
30.700,outbound,-85.046,-1.669,0.091,0.5463,0.758,-0.400
30.800,outbound,-84.977,-1.629,0.090,0.5346,0.716,-0.400
30.900,outbound,-84.910,-1.592,0.091,0.5235,0.632,-0.400
31.000,outbound,-84.855,-1.560,0.090,0.5149,0.505,-0.400
31.100,outbound,-84.799,-1.531,0.089,0.5035,0.800,-0.400
31.200,outbound,-84.730,-1.494,0.089,0.4893,0.758,-0.400
31.300,outbound,-84.664,-1.459,0.088,0.4797,0.758,-0.400
31.400,outbound,-84.598,-1.425,0.087,0.4740,0.800,-0.400
31.500,outbound,-84.528,-1.389,0.087,0.4617,0.800,-0.400
31.600,outbound,-84.454,-1.353,0.086,0.4483,0.758,-0.400
31.700,outbound,-84.382,-1.319,0.085,0.4419,0.716,-0.400
31.800,outbound,-84.313,-1.287,0.086,0.4328,0.800,-0.400
31.900,outbound,-84.242,-1.254,0.085,0.4235,0.758,-0.400
32.000,outbound,-84.169,-1.221,0.085,0.4121,0.758,-0.400
32.100,outbound,-84.096,-1.187,0.084,0.4048,0.800,-0.400
32.200,outbound,-84.022,-1.156,0.086,0.3946,0.800,-0.400
32.300,outbound,-83.951,-1.124,0.085,0.3860,0.758,-0.400
32.400,outbound,-83.877,-1.095,0.085,0.3766,0.758,-0.400
32.500,outbound,-83.803,-1.065,0.084,0.3577,0.800,-0.400
32.600,outbound,-83.727,-1.039,0.085,0.3497,0.800,-0.400
32.700,outbound,-83.651,-1.013,0.084,0.3393,0.674,-0.400
32.800,outbound,-83.578,-0.988,0.086,0.3287,0.758,-0.400
32.900,outbound,-83.502,-0.964,0.086,0.3184,0.800,-0.400
33.000,outbound,-83.425,-0.941,0.087,0.3056,0.800,-0.400
33.100,outbound,-83.349,-0.919,0.087,0.2906,0.758,-0.400
33.200,outbound,-83.272,-0.898,0.087,0.2792,0.758,-0.400
33.300,outbound,-83.195,-0.877,0.088,0.2638,0.000,0.000
33.400,outbound,-83.143,-0.859,0.087,0.2447,-0.250,0.000
33.500,outbound,-83.140,-0.856,0.088,0.2330,-0.250,0.000
33.600,outbound,-83.161,-0.862,0.089,0.2337,-0.250,0.000
33.700,outbound,-83.188,-0.867,0.088,0.2349,-0.250,0.000
33.800,outbound,-83.216,-0.874,0.087,0.2355,-0.250,0.000
33.900,outbound,-83.241,-0.880,0.087,0.2342,-0.250,0.000
34.000,outbound,-83.269,-0.886,0.086,0.2345,-0.250,0.000
34.100,outbound,-83.292,-0.893,0.088,0.2352,-0.250,0.000
34.200,outbound,-83.318,-0.898,0.088,0.2340,-0.250,0.000
34.300,outbound,-83.345,-0.905,0.087,0.2334,-0.250,0.000
34.400,outbound,-83.372,-0.911,0.086,0.2341,-0.250,0.000
34.500,outbound,-83.398,-0.917,0.086,0.2330,-0.250,0.000
34.600,outbound,-83.424,-0.923,0.085,0.2336,-0.250,0.000
34.700,outbound,-83.450,-0.929,0.086,0.2337,-0.250,0.000
34.800,outbound,-83.476,-0.936,0.086,0.2344,-0.250,0.000
34.900,outbound,-83.501,-0.943,0.086,0.2342,-0.250,0.000
35.000,outbound,-83.528,-0.949,0.085,0.2338,-0.250,0.000
35.100,outbound,-83.554,-0.956,0.084,0.2342,-0.250,0.000
35.200,outbound,-83.579,-0.961,0.085,0.2350,-0.250,0.000
35.300,outbound,-83.606,-0.967,0.084,0.2359,-0.250,0.000
35.400,outbound,-83.631,-0.974,0.085,0.2349,-0.250,0.000
35.500,outbound,-83.657,-0.980,0.084,0.2336,-0.250,0.000
35.600,outbound,-83.684,-0.987,0.084,0.2353,-0.250,0.000
35.700,outbound,-83.709,-0.994,0.084,0.2356,-0.250,0.000
35.800,outbound,-83.735,-0.999,0.084,0.2355,-0.250,0.000
35.900,outbound,-83.761,-1.005,0.083,0.2353,-0.250,0.000
36.000,outbound,-83.788,-1.011,0.083,0.2348,-0.250,0.000
36.100,outbound,-83.813,-1.018,0.083,0.2348,-0.250,0.000
36.200,outbound,-83.838,-1.023,0.083,0.2350,-0.250,0.000
36.300,outbound,-83.864,-1.030,0.084,0.2351,-0.250,0.000
36.400,outbound,-83.890,-1.037,0.083,0.2350,-0.250,0.000
36.500,outbound,-83.916,-1.042,0.083,0.2337,-0.250,0.000
36.600,outbound,-83.941,-1.049,0.083,0.2344,-0.250,0.000
36.700,outbound,-83.966,-1.054,0.083,0.2343,-0.250,0.000
36.800,outbound,-83.992,-1.061,0.083,0.2344,-0.250,0.000
36.900,outbound,-84.018,-1.067,0.083,0.2356,-0.250,0.000
37.000,outbound,-84.044,-1.073,0.083,0.2338,-0.250,0.000
37.100,outbound,-84.069,-1.080,0.083,0.2339,-0.250,0.000
37.200,outbound,-84.095,-1.085,0.082,0.2340,-0.250,0.000
37.300,outbound,-84.121,-1.091,0.083,0.2339,-0.250,0.000
37.400,outbound,-84.145,-1.097,0.083,0.2346,0.758,-0.147
37.500,outbound,-84.132,-1.092,0.083,0.2274,0.800,-0.147
37.600,outbound,-84.077,-1.080,0.083,0.2216,0.758,-0.147
37.700,outbound,-84.001,-1.065,0.083,0.2155,0.800,-0.147
37.800,outbound,-83.923,-1.050,0.083,0.2104,0.800,-0.189
37.900,outbound,-83.846,-1.031,0.084,0.2015,0.800,-0.189
38.000,outbound,-83.768,-1.018,0.084,0.1996,0.758,-0.189
38.100,outbound,-83.689,-1.003,0.085,0.1935,0.758,-0.189
38.200,outbound,-83.608,-0.989,0.083,0.1879,0.800,-0.232
38.300,outbound,-83.531,-0.972,0.086,0.1859,0.800,-0.105
38.400,outbound,-83.451,-0.959,0.086,0.1804,0.800,-0.189
38.500,outbound,-83.372,-0.946,0.086,0.1781,0.758,-0.232
38.600,outbound,-83.293,-0.932,0.087,0.1755,0.758,-0.147
38.700,outbound,-83.215,-0.919,0.090,0.1751,0.800,0.063
38.800,outbound,-83.140,-0.905,0.091,0.1737,0.758,0.063
38.900,outbound,-83.067,-0.887,0.091,0.1717,0.758,0.063
39.000,outbound,-82.991,-0.870,0.090,0.1766,0.758,0.000
39.100,outbound,-82.912,-0.858,0.091,0.1747,0.800,-0.021
39.200,outbound,-82.837,-0.842,0.092,0.1695,0.800,0.021
39.300,outbound,-82.764,-0.825,0.092,0.1763,0.758,0.063
39.400,outbound,-82.693,-0.816,0.094,0.1825,0.800,0.021
