time,phase,gt_x,gt_y,gt_z,gt_yaw,cmd_lin,cmd_ang
12.400,outbound,-88.621,-4.960,0.081,0.2441,0.758,-0.105
12.500,outbound,-88.544,-4.943,0.082,0.2405,0.800,-0.105
12.600,outbound,-88.466,-4.923,0.082,0.2370,0.800,-0.105
12.700,outbound,-88.387,-4.904,0.082,0.2348,0.800,-0.021
12.800,outbound,-88.308,-4.886,0.082,0.2279,0.758,-0.147
12.900,outbound,-88.231,-4.872,0.081,0.2259,0.758,-0.063
13.000,outbound,-88.156,-4.854,0.080,0.2244,0.758,-0.063
13.100,outbound,-88.080,-4.837,0.081,0.2191,0.800,0.021
13.200,outbound,-88.003,-4.820,0.082,0.2169,0.800,0.147
13.300,outbound,-87.922,-4.805,0.081,0.2141,0.758,0.147
13.400,outbound,-87.846,-4.787,0.082,0.2216,0.800,0.189
13.500,outbound,-87.768,-4.770,0.081,0.2217,0.800,0.189
13.600,outbound,-87.687,-4.751,0.083,0.2243,0.800,0.189
13.700,outbound,-87.608,-4.734,0.083,0.2252,0.800,0.063
13.800,outbound,-87.534,-4.718,0.084,0.2280,0.758,0.063
13.900,outbound,-87.456,-4.700,0.084,0.2297,0.758,0.021
14.000,outbound,-87.378,-4.683,0.084,0.2309,0.758,0.000
14.100,outbound,-87.300,-4.665,0.084,0.2356,0.800,0.000
14.200,outbound,-87.221,-4.647,0.085,0.2359,0.800,-0.021
14.300,outbound,-87.139,-4.627,0.087,0.2338,0.800,-0.021
14.400,outbound,-87.059,-4.610,0.087,0.2329,0.758,0.063
14.500,outbound,-86.981,-4.592,0.087,0.2379,0.758,0.063
14.600,outbound,-86.904,-4.575,0.088,0.2382,0.800,0.021
14.700,outbound,-86.823,-4.557,0.087,0.2363,0.800,0.021
14.800,outbound,-86.746,-4.537,0.088,0.2357,0.758,0.105
14.900,outbound,-86.672,-4.519,0.090,0.2346,0.758,0.105
15.000,outbound,-86.594,-4.502,0.088,0.2339,0.758,-0.021
15.100,outbound,-86.516,-4.485,0.089,0.2325,0.800,0.063
15.200,outbound,-86.437,-4.467,0.091,0.2401,0.758,0.063
15.300,outbound,-86.362,-4.446,0.090,0.2402,0.758,0.021
15.400,outbound,-86.287,-4.427,0.087,0.2453,0.758,0.147
15.500,outbound,-86.211,-4.408,0.088,0.2442,0.800,0.147
15.600,outbound,-86.131,-4.389,0.088,0.2484,0.800,0.189
15.700,outbound,-86.052,-4.368,0.086,0.2521,0.758,0.189
15.800,outbound,-85.975,-4.349,0.087,0.2541,0.758,0.063
15.900,outbound,-85.899,-4.326,0.087,0.2500,0.758,0.063
16.000,outbound,-85.824,-4.308,0.087,0.2479,0.800,0.147
16.100,outbound,-85.748,-4.289,0.088,0.2434,0.800,0.105
16.200,outbound,-85.670,-4.268,0.087,0.2478,0.758,0.147
16.300,outbound,-85.595,-4.249,0.088,0.2477,0.800,-0.189
16.400,outbound,-85.526,-4.233,0.089,0.2471,0.800,-0.232
16.500,outbound,-85.448,-4.211,0.089,0.2435,0.800,-0.147
16.600,outbound,-85.366,-4.193,0.088,0.2357,0.758,-0.147
16.700,outbound,-85.287,-4.175,0.088,0.2295,0.800,-0.147
16.800,outbound,-85.210,-4.157,0.091,0.2258,0.800,0.147
16.900,outbound,-85.132,-4.137,0.090,0.2256,0.800,0.232
17.000,outbound,-85.054,-4.118,0.092,0.2240,0.758,0.232
17.100,outbound,-84.979,-4.101,0.089,0.2301,0.758,0.232
17.200,outbound,-84.904,-4.083,0.089,0.2275,0.800,0.189
17.300,outbound,-84.825,-4.066,0.091,0.2299,0.800,0.274
17.400,outbound,-84.745,-4.043,0.091,0.2376,0.758,0.274
17.500,outbound,-84.668,-4.030,0.092,0.2422,0.758,0.274
17.600,outbound,-84.592,-4.014,0.089,0.2427,0.758,0.147
17.700,outbound,-84.518,-3.997,0.090,0.2407,0.800,0.232
17.800,outbound,-84.445,-3.976,0.092,0.2358,0.800,0.232
17.900,outbound,-84.365,-3.957,0.090,0.2461,0.758,0.232
18.000,outbound,-84.287,-3.941,0.090,0.2536,0.800,0.274
18.100,outbound,-84.209,-3.925,0.091,0.2723,0.800,0.274
18.200,outbound,-84.130,-3.905,0.091,0.2726,0.758,0.274
18.300,outbound,-84.052,-3.886,0.093,0.2770,0.800,0.316
18.400,outbound,-83.978,-3.867,0.092,0.2721,0.758,0.232
18.500,outbound,-83.900,-3.845,0.092,0.2801,0.800,0.232
18.600,outbound,-83.825,-3.826,0.093,0.2851,0.800,0.274
18.700,outbound,-83.748,-3.801,0.093,0.2889,0.758,0.274
18.800,outbound,-83.671,-3.778,0.092,0.2965,0.758,0.316
18.900,outbound,-83.598,-3.758,0.092,0.3078,0.758,-0.189
19.000,outbound,-83.529,-3.736,0.091,0.3053,0.758,-0.189
19.100,outbound,-83.455,-3.714,0.093,0.3064,0.800,-0.232
19.200,outbound,-83.376,-3.692,0.091,0.2994,0.716,-0.189
19.300,outbound,-83.300,-3.669,0.092,0.2936,0.758,-0.274
19.400,outbound,-83.222,-3.646,0.090,0.2865,0.800,-0.274
19.500,outbound,-83.145,-3.625,0.091,0.2788,0.800,-0.189
19.600,outbound,-83.064,-3.603,0.091,0.2753,0.800,-0.189
19.700,outbound,-82.985,-3.582,0.090,0.2754,0.800,-0.147
19.800,outbound,-82.907,-3.558,0.092,0.2755,0.758,-0.232
19.900,outbound,-82.830,-3.538,0.091,0.2717,0.758,-0.147
20.000,outbound,-82.754,-3.517,0.090,0.2679,0.800,-0.147
20.100,outbound,-82.674,-3.497,0.089,0.2609,0.800,-0.147
20.200,outbound,-82.596,-3.477,0.090,0.2587,0.758,0.147
20.300,outbound,-82.517,-3.455,0.090,0.2647,0.758,0.105
20.400,outbound,-82.441,-3.435,0.090,0.2672,0.758,0.105
20.500,outbound,-82.365,-3.416,0.090,0.2716,0.800,0.063
20.600,outbound,-82.288,-3.398,0.091,0.2720,0.800,0.063
20.700,outbound,-82.211,-3.377,0.089,0.2778,0.800,0.021
20.800,outbound,-82.133,-3.352,0.089,0.2823,0.758,0.000
20.900,outbound,-82.056,-3.330,0.090,0.2812,0.758,-0.021
21.000,outbound,-81.979,-3.308,0.090,0.2799,0.758,0.063
21.100,outbound,-81.905,-3.287,0.091,0.2843,0.800,0.063
21.200,outbound,-81.829,-3.263,0.091,0.2849,0.800,0.063
21.300,outbound,-81.750,-3.241,0.090,0.2871,0.800,0.105
21.400,outbound,-81.671,-3.218,0.090,0.2919,0.000,0.000
21.500,outbound,-81.602,-3.200,0.090,0.2870,0.800,-0.105
21.600,outbound,-81.527,-3.178,0.090,0.2802,0.800,-0.147
21.700,outbound,-81.448,-3.155,0.092,0.2767,0.758,-0.147
21.800,outbound,-81.371,-3.133,0.091,0.2727,0.758,-0.147
21.900,outbound,-81.294,-3.113,0.091,0.2686,0.800,-0.189
22.000,outbound,-81.215,-3.095,0.093,0.2641,0.800,-0.105
22.100,outbound,-81.136,-3.077,0.093,0.2657,0.800,-0.021
22.200,outbound,-81.059,-3.058,0.093,0.2663,0.758,-0.105
22.300,outbound,-80.982,-3.038,0.092,0.2645,0.758,-0.063
22.400,outbound,-80.907,-3.017,0.089,0.2673,0.800,-0.021
22.500,outbound,-80.831,-2.993,0.088,0.2667,0.800,-0.063
22.600,outbound,-80.749,-2.976,0.086,0.2583,0.758,-0.063
22.700,outbound,-80.675,-2.954,0.090,0.2548,0.758,-0.189
22.800,outbound,-80.597,-2.935,0.087,0.2513,0.758,-0.105
22.900,outbound,-80.520,-2.916,0.085,0.2495,0.800,-0.105
23.000,outbound,-80.440,-2.897,0.084,0.2452,0.800,-0.021
23.100,outbound,-80.359,-2.876,0.083,0.2464,0.800,-0.021
23.200,outbound,-80.279,-2.857,0.081,0.2449,0.758,-0.063
23.300,outbound,-80.201,-2.837,0.081,0.2440,0.758,0.021
23.400,outbound,-80.125,-2.820,0.080,0.2437,0.800,0.021
23.500,outbound,-80.046,-2.800,0.080,0.2478,0.800,0.189
23.600,outbound,-79.966,-2.781,0.080,0.2553,0.758,0.189
23.700,outbound,-79.890,-2.761,0.078,0.2556,0.758,0.189
23.800,outbound,-79.813,-2.741,0.079,0.2630,0.800,0.274
23.900,outbound,-79.734,-2.718,0.080,0.2645,0.000,0.021
24.000,outbound,-79.666,-2.701,0.080,0.2677,0.800,0.021
24.100,outbound,-79.592,-2.684,0.080,0.2646,0.800,0.000
24.200,outbound,-79.513,-2.663,0.081,0.2632,0.758,-0.021
24.300,outbound,-79.436,-2.644,0.080,0.2632,0.800,-0.021
24.400,outbound,-79.360,-2.624,0.082,0.2615,0.800,-0.021
24.500,outbound,-79.281,-2.604,0.082,0.2597,0.800,-0.021
24.600,outbound,-79.203,-2.583,0.083,0.2554,0.758,-0.063
24.700,outbound,-79.126,-2.564,0.085,0.2586,0.758,-0.063
24.800,outbound,-79.049,-2.545,0.084,0.2576,0.758,-0.063
24.900,outbound,-78.972,-2.525,0.084,0.2545,0.800,-0.105
25.000,outbound,-78.894,-2.505,0.084,0.2540,0.800,-0.105
25.100,outbound,-78.813,-2.484,0.087,0.2500,0.758,-0.105
25.200,outbound,-78.735,-2.464,0.086,0.2477,0.758,-0.147
25.300,outbound,-78.659,-2.446,0.087,0.2374,0.800,-0.147
25.400,outbound,-78.581,-2.430,0.088,0.2320,0.800,-0.147
25.500,outbound,-78.502,-2.412,0.088,0.2262,0.800,-0.147
25.600,outbound,-78.423,-2.393,0.088,0.2246,0.800,-0.021
25.700,outbound,-78.342,-2.377,0.086,0.2241,0.758,-0.232
25.800,outbound,-78.266,-2.359,0.087,0.2184,0.758,-0.189
25.900,outbound,-78.188,-2.344,0.087,0.2123,0.800,-0.232
26.000,outbound,-78.111,-2.328,0.087,0.2038,0.800,-0.147
26.100,outbound,-78.030,-2.313,0.085,0.2010,0.800,-0.147
26.200,outbound,-77.951,-2.298,0.086,0.2000,0.758,-0.147
26.300,outbound,-77.875,-2.285,0.087,0.1957,0.758,-0.063
26.400,outbound,-77.798,-2.271,0.087,0.1903,0.000,0.000
26.500,outbound,-77.739,-2.264,0.088,0.1880,0.758,-0.274
26.600,outbound,-77.666,-2.251,0.088,0.1776,0.758,-0.274
26.700,outbound,-77.589,-2.237,0.089,0.1732,0.800,-0.274
26.800,outbound,-77.509,-2.224,0.089,0.1595,0.800,-0.189
26.900,outbound,-77.427,-2.211,0.089,0.1514,0.758,-0.316
27.000,outbound,-77.349,-2.200,0.089,0.1462,0.758,-0.274
27.100,outbound,-77.273,-2.187,0.090,0.1380,0.800,-0.274
27.200,outbound,-77.192,-2.176,0.089,0.1304,0.800,-0.316
27.300,outbound,-77.111,-2.166,0.089,0.1235,0.716,-0.316
27.400,outbound,-77.031,-2.156,0.088,0.1177,0.800,-0.189
27.500,outbound,-76.950,-2.149,0.090,0.1132,0.800,-0.147
27.600,outbound,-76.868,-2.139,0.091,0.1041,0.758,-0.316
27.700,outbound,-76.788,-2.131,0.091,0.0925,0.800,-0.316
27.800,outbound,-76.707,-2.125,0.093,0.0791,0.800,-0.274
27.900,outbound,-76.628,-2.118,0.092,0.0756,0.800,-0.274
28.000,outbound,-76.546,-2.116,0.092,0.0687,0.800,-0.189
28.100,outbound,-76.464,-2.110,0.093,0.0615,0.800,-0.189
28.200,outbound,-76.383,-2.106,0.095,0.0560,0.800,-0.105
28.300,outbound,-76.301,-2.103,0.095,0.0511,0.758,-0.274
28.400,outbound,-76.222,-2.103,0.094,0.0363,0.800,-0.274
28.500,outbound,-76.143,-2.100,0.095,0.0272,0.758,-0.105
28.600,outbound,-76.063,-2.099,0.095,0.0245,0.800,-0.147
28.700,outbound,-75.983,-2.098,0.094,0.0196,0.800,-0.063
28.800,outbound,-75.900,-2.097,0.093,0.0180,0.800,-0.021
28.900,outbound,-75.821,-2.095,0.095,0.0111,0.758,-0.232
29.000,outbound,-75.750,-2.095,0.095,0.0082,0.758,-0.189
29.100,outbound,-75.672,-2.093,0.095,-0.0020,0.800,-0.232
29.200,outbound,-75.589,-2.094,0.096,-0.0090,0.758,-0.232
29.300,outbound,-75.511,-2.096,0.096,-0.0135,0.758,-0.189
29.400,outbound,-75.433,-2.099,0.096,-0.0183,0.758,-0.189
29.500,outbound,-75.353,-2.101,0.096,-0.0274,0.800,-0.189
29.600,outbound,-75.273,-2.105,0.097,-0.0331,0.800,-0.105
29.700,outbound,-75.193,-2.109,0.097,-0.0374,0.758,-0.189
29.800,outbound,-75.114,-2.114,0.097,-0.0439,0.758,-0.147
29.900,outbound,-75.035,-2.120,0.096,-0.0483,0.800,-0.147
30.000,outbound,-74.954,-2.124,0.097,-0.0537,0.800,-0.105
30.100,outbound,-74.874,-2.129,0.098,-0.0591,0.800,-0.105
30.200,outbound,-74.797,-2.135,0.098,-0.0705,0.758,-0.105
30.300,outbound,-74.719,-2.140,0.099,-0.0691,0.758,-0.063
30.400,outbound,-74.640,-2.143,0.098,-0.0744,0.758,-0.063
30.500,outbound,-74.560,-2.150,0.098,-0.0815,0.758,-0.021
30.600,outbound,-74.480,-2.156,0.098,-0.0829,0.800,-0.021
30.700,outbound,-74.399,-2.159,0.100,-0.0847,0.758,-0.021
30.800,outbound,-74.320,-2.166,0.101,-0.0875,0.758,-0.021
30.900,outbound,-74.240,-2.171,0.102,-0.0916,0.758,-0.021
31.000,outbound,-74.164,-2.179,0.104,-0.0870,0.800,0.105
31.100,outbound,-74.085,-2.182,0.102,-0.0851,0.800,0.147
31.200,outbound,-74.004,-2.189,0.102,-0.0795,0.758,0.147
31.300,outbound,-73.924,-2.194,0.104,-0.0757,0.800,0.232
31.400,outbound,-73.846,-2.200,0.103,-0.0713,0.800,0.147
31.500,outbound,-73.764,-2.203,0.102,-0.0664,0.800,0.147
31.600,outbound,-73.684,-2.210,0.104,-0.0656,0.800,0.063
31.700,outbound,-73.608,-2.215,0.104,-0.0621,0.758,0.063
31.800,outbound,-73.528,-2.220,0.103,-0.0606,0.758,0.063
31.900,outbound,-73.447,-2.225,0.105,-0.0609,0.800,0.105
32.000,outbound,-73.368,-2.229,0.105,-0.0578,0.800,0.105
32.100,outbound,-73.287,-2.232,0.105,-0.0591,0.758,0.105
32.200,outbound,-73.207,-2.239,0.105,-0.0594,0.758,0.147
32.300,outbound,-73.125,-2.242,0.106,-0.0553,0.758,0.147
32.400,outbound,-73.046,-2.247,0.106,-0.0535,0.800,0.147
32.500,outbound,-72.965,-2.253,0.106,-0.0507,0.800,0.189
32.600,outbound,-72.883,-2.260,0.106,-0.0490,0.758,0.189
32.700,outbound,-72.802,-2.267,0.106,-0.0493,0.758,0.189
32.800,outbound,-72.722,-2.273,0.105,-0.0449,0.800,0.189
32.900,outbound,-72.642,-2.279,0.107,-0.0437,0.800,-0.189
33.000,outbound,-72.561,-2.283,0.106,-0.0513,0.800,-0.105
33.100,outbound,-72.478,-2.286,0.107,-0.0554,0.758,-0.105
33.200,outbound,-72.400,-2.291,0.107,-0.0620,0.758,-0.063
33.300,outbound,-72.322,-2.297,0.107,-0.0641,0.800,-0.147
33.400,outbound,-72.242,-2.303,0.105,-0.0613,0.800,-0.063
33.500,outbound,-72.162,-2.307,0.106,-0.0616,0.758,-0.063
33.600,outbound,-72.081,-2.312,0.106,-0.0628,0.758,-0.021
33.700,outbound,-72.003,-2.314,0.105,-0.0652,0.758,0.063
33.800,outbound,-71.923,-2.320,0.104,-0.0648,0.800,0.105
33.900,outbound,-71.842,-2.326,0.103,-0.0614,0.800,0.105
34.000,outbound,-71.760,-2.335,0.102,-0.0555,0.758,0.189
34.100,outbound,-71.680,-2.339,0.102,-0.0531,0.758,0.105
34.200,outbound,-71.603,-2.346,0.102,-0.0478,0.758,-0.147
34.300,outbound,-71.530,-2.351,0.100,-0.0524,0.800,-0.189
34.400,outbound,-71.450,-2.359,0.101,-0.0550,0.800,-0.147
34.500,outbound,-71.368,-2.363,0.101,-0.0587,0.758,-0.147
34.600,outbound,-71.289,-2.369,0.100,-0.0646,0.758,-0.147
34.700,outbound,-71.209,-2.377,0.099,-0.0635,0.758,-0.105
34.800,outbound,-71.129,-2.387,0.099,-0.0697,0.800,-0.105
34.900,outbound,-71.047,-2.394,0.097,-0.0789,0.800,-0.063
35.000,outbound,-70.965,-2.400,0.097,-0.0783,0.758,-0.063
35.100,outbound,-70.885,-2.408,0.098,-0.0789,0.758,-0.063
35.200,outbound,-70.806,-2.415,0.097,-0.0910,0.758,-0.063
35.300,outbound,-70.726,-2.425,0.096,-0.0940,0.800,-0.021
35.400,outbound,-70.646,-2.435,0.095,-0.1007,0.800,-0.021
35.500,outbound,-70.570,-2.442,0.093,-0.0943,0.758,0.000
35.600,outbound,-70.490,-2.449,0.095,-0.0978,0.758,0.021
35.700,outbound,-70.411,-2.457,0.094,-0.0979,0.800,0.021
35.800,outbound,-70.328,-2.467,0.091,-0.0971,0.800,0.063
35.900,outbound,-70.245,-2.477,0.090,-0.1022,0.800,0.063
36.000,outbound,-70.164,-2.488,0.088,-0.1004,0.758,0.105
36.100,outbound,-70.083,-2.495,0.086,-0.0993,0.758,0.105
36.200,outbound,-70.004,-2.504,0.086,-0.1008,0.800,0.105
36.300,outbound,-69.922,-2.511,0.085,-0.1006,0.800,0.189
36.400,outbound,-69.840,-2.519,0.084,-0.0959,0.758,0.147
36.500,outbound,-69.762,-2.528,0.082,-0.0912,0.758,0.189
36.600,outbound,-69.682,-2.535,0.081,-0.0923,0.758,0.189
36.700,outbound,-69.603,-2.543,0.082,-0.0889,0.800,0.274
36.800,outbound,-69.527,-2.550,0.082,-0.0827,0.758,-0.358
36.900,outbound,-69.458,-2.558,0.080,-0.0870,0.800,-0.358
37.000,outbound,-69.381,-2.567,0.080,-0.0963,0.800,-0.316
37.100,outbound,-69.301,-2.576,0.079,-0.1040,0.800,-0.274
37.200,outbound,-69.220,-2.586,0.078,-0.1123,0.800,-0.274
37.300,outbound,-69.138,-2.597,0.077,-0.1214,0.758,-0.232
37.400,outbound,-69.059,-2.606,0.077,-0.1258,0.758,-0.232
37.500,outbound,-68.980,-2.619,0.077,-0.1337,0.758,-0.189
37.600,outbound,-68.902,-2.631,0.075,-0.1411,0.800,-0.147
37.700,outbound,-68.822,-2.643,0.074,-0.1504,0.800,-0.105
37.800,outbound,-68.740,-2.655,0.074,-0.1545,0.800,-0.063
37.900,outbound,-68.659,-2.670,0.073,-0.1546,0.758,-0.105
38.000,outbound,-68.580,-2.684,0.073,-0.1563,0.758,-0.105
38.100,outbound,-68.501,-2.698,0.069,-0.1612,0.758,-0.021
38.200,outbound,-68.421,-2.711,0.069,-0.1623,0.800,-0.021
38.300,outbound,-68.338,-2.728,0.066,-0.1638,0.800,-0.021
38.400,outbound,-68.258,-2.742,0.066,-0.1649,0.758,-0.021
38.500,outbound,-68.178,-2.756,0.066,-0.1627,0.758,0.000
38.600,outbound,-68.101,-2.770,0.064,-0.1639,0.758,0.021
38.700,outbound,-68.022,-2.785,0.063,-0.1630,0.800,0.063
38.800,outbound,-67.942,-2.798,0.063,-0.1573,0.800,0.063
38.900,outbound,-67.861,-2.812,0.061,-0.1553,0.758,0.105
